url,tactile,caption
images_rgb/image_1891_rgb.jpg,images_tac/image_1891_tac.jpg,"metallic, hard, shiny"
images_rgb/image_857_rgb.jpg,images_tac/image_857_tac.jpg,"lined, fluffy"
images_rgb/image_2811_rgb.jpg,images_tac/image_2811_tac.jpg,"fabric, granular, soft"
images_rgb/image_3497_rgb.jpg,images_tac/image_3497_tac.jpg,"fabric, deformable"
images_rgb/image_2891_rgb.jpg,images_tac/image_2891_tac.jpg,"smooth, fabric"
images_rgb/image_2054_rgb.jpg,images_tac/image_2054_tac.jpg,"lined, deformable"
images_rgb/image_4100_rgb.jpg,images_tac/image_4100_tac.jpg,"soft, fabric"
images_rgb/image_1954_rgb.jpg,images_tac/image_1954_tac.jpg,"lined, grainy, fabric"
images_rgb/image_212_rgb.jpg,images_tac/image_212_tac.jpg,"coarse, spongy"
images_rgb/image_1714_rgb.jpg,images_tac/image_1714_tac.jpg,"lined, grainy, fabric"
images_rgb/image_3552_rgb.jpg,images_tac/image_3552_tac.jpg,"uneven, fabric"
images_rgb/image_1683_rgb.jpg,images_tac/image_1683_tac.jpg,"lined, fabric"
images_rgb/image_142_rgb.jpg,images_tac/image_142_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_1849_rgb.jpg,images_tac/image_1849_tac.jpg,"metallic, hard, patterned"
images_rgb/image_4310_rgb.jpg,images_tac/image_4310_tac.jpg,"flat, lined"
images_rgb/image_834_rgb.jpg,images_tac/image_834_tac.jpg,"hard, patterned"
images_rgb/image_3348_rgb.jpg,images_tac/image_3348_tac.jpg,"soft, grainy, patterned, fabric"
images_rgb/image_2867_rgb.jpg,images_tac/image_2867_tac.jpg,"lined, deformable"
images_rgb/image_3436_rgb.jpg,images_tac/image_3436_tac.jpg,"fabric, deformable"
images_rgb/image_3067_rgb.jpg,images_tac/image_3067_tac.jpg,"hard, flat, smooth"
images_rgb/image_3536_rgb.jpg,images_tac/image_3536_tac.jpg,"mesh, sewn"
images_rgb/image_1251_rgb.jpg,images_tac/image_1251_tac.jpg,"plastic, tough, grooved"
images_rgb/image_2622_rgb.jpg,images_tac/image_2622_tac.jpg,"grooved, hard"
images_rgb/image_1705_rgb.jpg,images_tac/image_1705_tac.jpg,"creased, fabric"
images_rgb/image_1414_rgb.jpg,images_tac/image_1414_tac.jpg,"lined, fabric, smooth"
images_rgb/image_1826_rgb.jpg,images_tac/image_1826_tac.jpg,"fuzzy, non-glossy"
images_rgb/image_1747_rgb.jpg,images_tac/image_1747_tac.jpg,"granular, fabric"
images_rgb/image_651_rgb.jpg,images_tac/image_651_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_325_rgb.jpg,images_tac/image_325_tac.jpg,"fluffy, soft"
images_rgb/image_618_rgb.jpg,images_tac/image_618_tac.jpg,"hard, splotchy, smooth, flat"
images_rgb/image_3330_rgb.jpg,images_tac/image_3330_tac.jpg,"lined, flat"
images_rgb/image_4231_rgb.jpg,images_tac/image_4231_tac.jpg,"woven, fabric, soft"
images_rgb/image_2528_rgb.jpg,images_tac/image_2528_tac.jpg,"hard, flat, smooth, splotchy"
images_rgb/image_3950_rgb.jpg,images_tac/image_3950_tac.jpg,"smooth, fabric"
images_rgb/image_2572_rgb.jpg,images_tac/image_2572_tac.jpg,"uneven
, patterned"
images_rgb/image_1071_rgb.jpg,images_tac/image_1071_tac.jpg,"wooden, hard, smooth"
images_rgb/image_3569_rgb.jpg,images_tac/image_3569_tac.jpg,"flat, vague"
images_rgb/image_3617_rgb.jpg,images_tac/image_3617_tac.jpg,"flat, hard"
images_rgb/image_3778_rgb.jpg,images_tac/image_3778_tac.jpg,"fabric, soft, grainy, patterned"
images_rgb/image_2252_rgb.jpg,images_tac/image_2252_tac.jpg,"deformable, lined"
images_rgb/image_44_rgb.jpg,images_tac/image_44_tac.jpg,"lined, flat, fabric, patterned, sewn"
images_rgb/image_4511_rgb.jpg,images_tac/image_4511_tac.jpg,"shiny, flexible"
images_rgb/image_1214_rgb.jpg,images_tac/image_1214_tac.jpg,"soft, fabric, uneven"
images_rgb/image_4468_rgb.jpg,images_tac/image_4468_tac.jpg,"shiny, flexible"
images_rgb/image_3014_rgb.jpg,images_tac/image_3014_tac.jpg,"flat, smooth, fabric"
images_rgb/image_1931_rgb.jpg,images_tac/image_1931_tac.jpg,"fabric, folded"
images_rgb/image_1707_rgb.jpg,images_tac/image_1707_tac.jpg,"deformable, lined"
images_rgb/image_2473_rgb.jpg,images_tac/image_2473_tac.jpg,"soft, grainy, fabric"
images_rgb/image_1110_rgb.jpg,images_tac/image_1110_tac.jpg,"soft, lined, fabric"
images_rgb/image_3530_rgb.jpg,images_tac/image_3530_tac.jpg,"fabric, blurry"
images_rgb/image_3820_rgb.jpg,images_tac/image_3820_tac.jpg,"lined, rough, fabric"
images_rgb/image_3589_rgb.jpg,images_tac/image_3589_tac.jpg,"lined, flat, hard"
images_rgb/image_3191_rgb.jpg,images_tac/image_3191_tac.jpg,"lined, fabric, grainy, flat"
images_rgb/image_69_rgb.jpg,images_tac/image_69_tac.jpg,"fabric, grainy"
images_rgb/image_1508_rgb.jpg,images_tac/image_1508_tac.jpg,"fabric, deformable"
images_rgb/image_1213_rgb.jpg,images_tac/image_1213_tac.jpg,"fabric, deformable"
images_rgb/image_305_rgb.jpg,images_tac/image_305_tac.jpg,"soft, fuzzy, lined"
images_rgb/image_3019_rgb.jpg,images_tac/image_3019_tac.jpg,"soft, lined, fabric"
images_rgb/image_2833_rgb.jpg,images_tac/image_2833_tac.jpg,"grainy, deformable"
images_rgb/image_892_rgb.jpg,images_tac/image_892_tac.jpg,"creased, lined, grainy, soft, fabric"
images_rgb/image_1357_rgb.jpg,images_tac/image_1357_tac.jpg,"sewn, lined, grainy, fabric"
images_rgb/image_4079_rgb.jpg,images_tac/image_4079_tac.jpg,"hard, smooth"
images_rgb/image_1807_rgb.jpg,images_tac/image_1807_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_3380_rgb.jpg,images_tac/image_3380_tac.jpg,"blurry, glossy"
images_rgb/image_514_rgb.jpg,images_tac/image_514_tac.jpg,"creased, lined, fabric, smooth"
images_rgb/image_3614_rgb.jpg,images_tac/image_3614_tac.jpg,"woven, patterned"
images_rgb/image_235_rgb.jpg,images_tac/image_235_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_223_rgb.jpg,images_tac/image_223_tac.jpg,"lined, flat"
images_rgb/image_3882_rgb.jpg,images_tac/image_3882_tac.jpg,"smooth, fabric"
images_rgb/image_552_rgb.jpg,images_tac/image_552_tac.jpg,"flat, hard"
images_rgb/image_1840_rgb.jpg,images_tac/image_1840_tac.jpg,"blurry, smooth, fabric"
images_rgb/image_3815_rgb.jpg,images_tac/image_3815_tac.jpg,"smooth, fabric"
images_rgb/image_4320_rgb.jpg,images_tac/image_4320_tac.jpg,"soft, lined, fabric"
images_rgb/image_4297_rgb.jpg,images_tac/image_4297_tac.jpg,"lined, flat, smooth, wooden"
images_rgb/image_3870_rgb.jpg,images_tac/image_3870_tac.jpg,"grainy, deformable"
images_rgb/image_4491_rgb.jpg,images_tac/image_4491_tac.jpg,"uneven, smooth"
images_rgb/image_3136_rgb.jpg,images_tac/image_3136_tac.jpg,"fabric, coarse, striped"
images_rgb/image_888_rgb.jpg,images_tac/image_888_tac.jpg,"deformable, fabric"
images_rgb/image_1976_rgb.jpg,images_tac/image_1976_tac.jpg,"soft, lined, fabric"
images_rgb/image_2276_rgb.jpg,images_tac/image_2276_tac.jpg,"woven, lined, patterned"
images_rgb/image_56_rgb.jpg,images_tac/image_56_tac.jpg,"lined, deformable"
images_rgb/image_4552_rgb.jpg,images_tac/image_4552_tac.jpg,"wired, deformable
, rubbery"
images_rgb/image_2033_rgb.jpg,images_tac/image_2033_tac.jpg,"fabric, soft"
images_rgb/image_3858_rgb.jpg,images_tac/image_3858_tac.jpg,"fabric, deformable, wired, uneven"
images_rgb/image_1718_rgb.jpg,images_tac/image_1718_tac.jpg,"soft, lined, fabric"
images_rgb/image_3770_rgb.jpg,images_tac/image_3770_tac.jpg,"soft, lined, fabric"
images_rgb/image_4517_rgb.jpg,images_tac/image_4517_tac.jpg,"rubbery, deformable, wired, uneven"
images_rgb/image_1238_rgb.jpg,images_tac/image_1238_tac.jpg,"uneven, lined, patterned"
images_rgb/image_1888_rgb.jpg,images_tac/image_1888_tac.jpg,"soft, fabric"
images_rgb/image_712_rgb.jpg,images_tac/image_712_tac.jpg,"hard, splotchy, smooth, flat"
images_rgb/image_4165_rgb.jpg,images_tac/image_4165_tac.jpg,"lined, uneven"
images_rgb/image_635_rgb.jpg,images_tac/image_635_tac.jpg,"fabric, deformable"
images_rgb/image_3658_rgb.jpg,images_tac/image_3658_tac.jpg,"hard, flat, smooth"
images_rgb/image_3753_rgb.jpg,images_tac/image_3753_tac.jpg,"elastic, lined, sewn"
images_rgb/image_1790_rgb.jpg,images_tac/image_1790_tac.jpg,"flat, hard"
images_rgb/image_2199_rgb.jpg,images_tac/image_2199_tac.jpg,"grooved, fabric"
images_rgb/image_4505_rgb.jpg,images_tac/image_4505_tac.jpg,"patterned, woven, stringy"
images_rgb/image_2342_rgb.jpg,images_tac/image_2342_tac.jpg,"lined, grainy, fabric, flat"
images_rgb/image_2274_rgb.jpg,images_tac/image_2274_tac.jpg,"fabric, deformable"
images_rgb/image_3316_rgb.jpg,images_tac/image_3316_tac.jpg,"fabric, granulated, patterned"
images_rgb/image_2475_rgb.jpg,images_tac/image_2475_tac.jpg,"shiny, woven"
images_rgb/image_4226_rgb.jpg,images_tac/image_4226_tac.jpg,"elastic, lined, woven, sewn"
images_rgb/image_4124_rgb.jpg,images_tac/image_4124_tac.jpg,"lined, flat"
images_rgb/image_3199_rgb.jpg,images_tac/image_3199_tac.jpg,"lined, grainy, fabric"
images_rgb/image_1460_rgb.jpg,images_tac/image_1460_tac.jpg,"hard, flat"
images_rgb/image_1999_rgb.jpg,images_tac/image_1999_tac.jpg,"rigid, uneven, lined"
images_rgb/image_3971_rgb.jpg,images_tac/image_3971_tac.jpg,"creased, cloth"
images_rgb/image_3231_rgb.jpg,images_tac/image_3231_tac.jpg,"soft, grainy, patterned, fabric"
images_rgb/image_3515_rgb.jpg,images_tac/image_3515_tac.jpg,"soft, fabric"
images_rgb/image_4304_rgb.jpg,images_tac/image_4304_tac.jpg,"rigid, uneven"
images_rgb/image_1654_rgb.jpg,images_tac/image_1654_tac.jpg,"fabric, patterned, woven"
images_rgb/image_3857_rgb.jpg,images_tac/image_3857_tac.jpg,"shiny, woven"
images_rgb/image_4437_rgb.jpg,images_tac/image_4437_tac.jpg,"hard, flat, smooth"
images_rgb/image_3603_rgb.jpg,images_tac/image_3603_tac.jpg,"fabric, lined"
images_rgb/image_1097_rgb.jpg,images_tac/image_1097_tac.jpg,"lined, fabric, soft"
images_rgb/image_3682_rgb.jpg,images_tac/image_3682_tac.jpg,"creased, lined, soft"
images_rgb/image_4196_rgb.jpg,images_tac/image_4196_tac.jpg,"rubbery, deformable, wired, uneven"
images_rgb/image_1130_rgb.jpg,images_tac/image_1130_tac.jpg,"lined, elastic"
images_rgb/image_1291_rgb.jpg,images_tac/image_1291_tac.jpg,"hard, rigid, patterned"
images_rgb/image_225_rgb.jpg,images_tac/image_225_tac.jpg,"soft
, fabric"
images_rgb/image_3871_rgb.jpg,images_tac/image_3871_tac.jpg,"patterned, fuzzy"
images_rgb/image_2065_rgb.jpg,images_tac/image_2065_tac.jpg,"soft, fabric"
images_rgb/image_248_rgb.jpg,images_tac/image_248_tac.jpg,"grainy, deformable"
images_rgb/image_750_rgb.jpg,images_tac/image_750_tac.jpg,"metallic, hard, rigid"
images_rgb/image_1745_rgb.jpg,images_tac/image_1745_tac.jpg,"soft, lined, fabric"
images_rgb/image_2008_rgb.jpg,images_tac/image_2008_tac.jpg,"lined, fabric"
images_rgb/image_3978_rgb.jpg,images_tac/image_3978_tac.jpg,"smooth, fabric, creased"
images_rgb/image_3301_rgb.jpg,images_tac/image_3301_tac.jpg,"hard, flat, smooth, lined"
images_rgb/image_736_rgb.jpg,images_tac/image_736_tac.jpg,"hard, flat"
images_rgb/image_2314_rgb.jpg,images_tac/image_2314_tac.jpg,"grainy, lined"
images_rgb/image_2554_rgb.jpg,images_tac/image_2554_tac.jpg,"uneven, patterned"
images_rgb/image_2620_rgb.jpg,images_tac/image_2620_tac.jpg,"soft, fabric, lined"
images_rgb/image_2102_rgb.jpg,images_tac/image_2102_tac.jpg,"fuzzy, lined"
images_rgb/image_3147_rgb.jpg,images_tac/image_3147_tac.jpg,"soft, fabric"
images_rgb/image_3013_rgb.jpg,images_tac/image_3013_tac.jpg,"fabric, blurry"
images_rgb/image_2136_rgb.jpg,images_tac/image_2136_tac.jpg,"lined, patterned, woven"
images_rgb/image_3613_rgb.jpg,images_tac/image_3613_tac.jpg,"uneven, woven, stiff"
images_rgb/image_4020_rgb.jpg,images_tac/image_4020_tac.jpg,"lined, grainy, fabric"
images_rgb/image_3036_rgb.jpg,images_tac/image_3036_tac.jpg,"soft, lined, fabric"
images_rgb/image_3235_rgb.jpg,images_tac/image_3235_tac.jpg,"lined, flat, hard, smooth"
images_rgb/image_4237_rgb.jpg,images_tac/image_4237_tac.jpg,"sewn, elastic, straight, lined"
images_rgb/image_2226_rgb.jpg,images_tac/image_2226_tac.jpg,"soft, lined, fabric"
images_rgb/image_1902_rgb.jpg,images_tac/image_1902_tac.jpg,"lined, fabric"
images_rgb/image_1288_rgb.jpg,images_tac/image_1288_tac.jpg,"stiff, clear, transparent"
images_rgb/image_1080_rgb.jpg,images_tac/image_1080_tac.jpg,"glossy, hard, smooth, plastic"
images_rgb/image_1820_rgb.jpg,images_tac/image_1820_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_578_rgb.jpg,images_tac/image_578_tac.jpg,"patterned, uneven, metallic"
images_rgb/image_1656_rgb.jpg,images_tac/image_1656_tac.jpg,"soft, lined, fabric, woven, patterned"
images_rgb/image_1909_rgb.jpg,images_tac/image_1909_tac.jpg,"lined, grainy, fabric, flat"
images_rgb/image_1991_rgb.jpg,images_tac/image_1991_tac.jpg,"lined, granular, fabric"
images_rgb/image_3033_rgb.jpg,images_tac/image_3033_tac.jpg,"creased, fabric, lined, sewn"
images_rgb/image_3646_rgb.jpg,images_tac/image_3646_tac.jpg,"grooved, stiff, metallic"
images_rgb/image_501_rgb.jpg,images_tac/image_501_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_2862_rgb.jpg,images_tac/image_2862_tac.jpg,"fabric, blurry"
images_rgb/image_4149_rgb.jpg,images_tac/image_4149_tac.jpg,"hard, flat, smooth"
images_rgb/image_2736_rgb.jpg,images_tac/image_2736_tac.jpg,"creased, lined, smooth, fabric"
images_rgb/image_3743_rgb.jpg,images_tac/image_3743_tac.jpg,"lined, elastic, sewn"
images_rgb/image_707_rgb.jpg,images_tac/image_707_tac.jpg,"hard, plastic, uneven"
images_rgb/image_932_rgb.jpg,images_tac/image_932_tac.jpg,"lined, deformable"
images_rgb/image_2472_rgb.jpg,images_tac/image_2472_tac.jpg,"smooth, fabric, soft"
images_rgb/image_1248_rgb.jpg,images_tac/image_1248_tac.jpg,"soft, fabric"
images_rgb/image_213_rgb.jpg,images_tac/image_213_tac.jpg,"soft, grainy, fabric"
images_rgb/image_2670_rgb.jpg,images_tac/image_2670_tac.jpg,"sewn, lined, fabric"
images_rgb/image_1413_rgb.jpg,images_tac/image_1413_tac.jpg,"lined, fabric"
images_rgb/image_3626_rgb.jpg,images_tac/image_3626_tac.jpg,"round, rubbery, tough"
images_rgb/image_1657_rgb.jpg,images_tac/image_1657_tac.jpg,"lined, patterned, fabric, soft
, woven"
images_rgb/image_1373_rgb.jpg,images_tac/image_1373_tac.jpg,"flat, lined"
images_rgb/image_2155_rgb.jpg,images_tac/image_2155_tac.jpg,"mesh, flexible"
images_rgb/image_3317_rgb.jpg,images_tac/image_3317_tac.jpg,"fabric, granular"
images_rgb/image_1815_rgb.jpg,images_tac/image_1815_tac.jpg,"patterned, uneven"
images_rgb/image_2940_rgb.jpg,images_tac/image_2940_tac.jpg,"creased, smooth, fabric"
images_rgb/image_1863_rgb.jpg,images_tac/image_1863_tac.jpg,"hard, metal"
images_rgb/image_966_rgb.jpg,images_tac/image_966_tac.jpg,"hard, flat"
images_rgb/image_640_rgb.jpg,images_tac/image_640_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_4352_rgb.jpg,images_tac/image_4352_tac.jpg,"soft, lined, fabric"
images_rgb/image_1317_rgb.jpg,images_tac/image_1317_tac.jpg,"wooden, smooth, hard"
images_rgb/image_1266_rgb.jpg,images_tac/image_1266_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_485_rgb.jpg,images_tac/image_485_tac.jpg,"wooden, hard, smooth"
images_rgb/image_963_rgb.jpg,images_tac/image_963_tac.jpg,"fabric, coarse, thin"
images_rgb/image_2979_rgb.jpg,images_tac/image_2979_tac.jpg,"thin, fabric"
images_rgb/image_3928_rgb.jpg,images_tac/image_3928_tac.jpg,"lined, fabric, soft"
images_rgb/image_2458_rgb.jpg,images_tac/image_2458_tac.jpg,"flat, smooth"
images_rgb/image_3866_rgb.jpg,images_tac/image_3866_tac.jpg,"soft, grainy, patterned, fabric"
images_rgb/image_3565_rgb.jpg,images_tac/image_3565_tac.jpg,"uneven, lined"
images_rgb/image_1022_rgb.jpg,images_tac/image_1022_tac.jpg,"shiny, woven"
images_rgb/image_1111_rgb.jpg,images_tac/image_1111_tac.jpg,"soft, lined, fabric"
images_rgb/image_1773_rgb.jpg,images_tac/image_1773_tac.jpg,"soft, lined, fabric"
images_rgb/image_2208_rgb.jpg,images_tac/image_2208_tac.jpg,"soft, lined, fabric, woven, patterned"
images_rgb/image_2497_rgb.jpg,images_tac/image_2497_tac.jpg,"soft, fabric"
images_rgb/image_685_rgb.jpg,images_tac/image_685_tac.jpg,"deforma
ble, grainy"
images_rgb/image_872_rgb.jpg,images_tac/image_872_tac.jpg,"soft, lined, fabric"
images_rgb/image_1765_rgb.jpg,images_tac/image_1765_tac.jpg,"fuzzy, vague"
images_rgb/image_3564_rgb.jpg,images_tac/image_3564_tac.jpg,"flat, uneven"
images_rgb/image_1060_rgb.jpg,images_tac/image_1060_tac.jpg,"round, uneven"
images_rgb/image_1992_rgb.jpg,images_tac/image_1992_tac.jpg,"soft, lined, fabric"
images_rgb/image_2703_rgb.jpg,images_tac/image_2703_tac.jpg,"grainy, deformable, fabric"
images_rgb/image_2635_rgb.jpg,images_tac/image_2635_tac.jpg,"mesh, twisted"
images_rgb/image_3601_rgb.jpg,images_tac/image_3601_tac.jpg,"soft, patterned, fabric"
images_rgb/image_2134_rgb.jpg,images_tac/image_2134_tac.jpg,"lined, grainy"
images_rgb/image_111_rgb.jpg,images_tac/image_111_tac.jpg,"flat, hard"
images_rgb/image_4217_rgb.jpg,images_tac/image_4217_tac.jpg,"fluffy, thready, thin"
images_rgb/image_3108_rgb.jpg,images_tac/image_3108_tac.jpg,"patterned, soft, fuzzy, grainy"
images_rgb/image_4216_rgb.jpg,images_tac/image_4216_tac.jpg,"lined, woven, flat"
images_rgb/image_3630_rgb.jpg,images_tac/image_3630_tac.jpg,"shiny, woven"
images_rgb/image_3321_rgb.jpg,images_tac/image_3321_tac.jpg,"fabric, granular"
images_rgb/image_275_rgb.jpg,images_tac/image_275_tac.jpg,"sewn, fuzzy, soft"
images_rgb/image_2983_rgb.jpg,images_tac/image_2983_tac.jpg,"flat, sewn, smooth"
images_rgb/image_4446_rgb.jpg,images_tac/image_4446_tac.jpg,"rough, lined"
images_rgb/image_1637_rgb.jpg,images_tac/image_1637_tac.jpg,"patterned, fabric"
images_rgb/image_1993_rgb.jpg,images_tac/image_1993_tac.jpg,"soft, lined, fabric"
images_rgb/image_3297_rgb.jpg,images_tac/image_3297_tac.jpg,"flat, lined"
images_rgb/image_2429_rgb.jpg,images_tac/image_2429_tac.jpg,"lined, fabric"
images_rgb/image_1233_rgb.jpg,images_tac/image_1233_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_2222_rgb.jpg,images_tac/image_2222_tac.jpg,"lined, woven"
images_rgb/image_3705_rgb.jpg,images_tac/image_3705_tac.jpg,"smooth, deformable"
images_rgb/image_921_rgb.jpg,images_tac/image_921_tac.jpg,"soft, lined, creased, fabric"
images_rgb/image_2171_rgb.jpg,images_tac/image_2171_tac.jpg,"lined, hard"
images_rgb/image_1423_rgb.jpg,images_tac/image_1423_tac.jpg,"soft, lined, fabric"
images_rgb/image_4120_rgb.jpg,images_tac/image_4120_tac.jpg,"deformable, fabric"
images_rgb/image_825_rgb.jpg,images_tac/image_825_tac.jpg,"fabric, lined"
images_rgb/image_1721_rgb.jpg,images_tac/image_1721_tac.jpg,"lined, deformable, fabric"
images_rgb/image_1455_rgb.jpg,images_tac/image_1455_tac.jpg,"lined, smooth, fabric"
images_rgb/image_980_rgb.jpg,images_tac/image_980_tac.jpg,"hard, flat, splotchy, smooth"
images_rgb/image_2289_rgb.jpg,images_tac/image_2289_tac.jpg,"lined, fabric"
images_rgb/image_1740_rgb.jpg,images_tac/image_1740_tac.jpg,"lined, fabric"
images_rgb/image_2533_rgb.jpg,images_tac/image_2533_tac.jpg,"lined, flat"
images_rgb/image_2129_rgb.jpg,images_tac/image_2129_tac.jpg,"uneven, patterned"
images_rgb/image_2907_rgb.jpg,images_tac/image_2907_tac.jpg,"deformable, lined"
images_rgb/image_2698_rgb.jpg,images_tac/image_2698_tac.jpg,"glossy, splotchy, hard"
images_rgb/image_1306_rgb.jpg,images_tac/image_1306_tac.jpg,"lined, fabric, soft"
images_rgb/image_3174_rgb.jpg,images_tac/image_3174_tac.jpg,"elastic, sewn, creased"
images_rgb/image_4238_rgb.jpg,images_tac/image_4238_tac.jpg,"hard, lined"
images_rgb/image_491_rgb.jpg,images_tac/image_491_tac.jpg,"hard, smooth, flat, splotchy"
images_rgb/image_1388_rgb.jpg,images_tac/image_1388_tac.jpg,"coarse, spongy"
images_rgb/image_1342_rgb.jpg,images_tac/image_1342_tac.jpg,"soft, fabric"
images_rgb/image_2659_rgb.jpg,images_tac/image_2659_tac.jpg,"uneven, patterned"
images_rgb/image_4514_rgb.jpg,images_tac/image_4514_tac.jpg,"uneven, hard"
images_rgb/image_2242_rgb.jpg,images_tac/image_2242_tac.jpg,"lined, deformable"
images_rgb/image_1995_rgb.jpg,images_tac/image_1995_tac.jpg,"grainy, deformable"
images_rgb/image_2904_rgb.jpg,images_tac/image_2904_tac.jpg,"lined, smooth, fabric"
images_rgb/image_584_rgb.jpg,images_tac/image_584_tac.jpg,"hard, patterned"
images_rgb/image_1172_rgb.jpg,images_tac/image_1172_tac.jpg,"deformable, layered, lined"
images_rgb/image_2403_rgb.jpg,images_tac/image_2403_tac.jpg,"granular, fabric"
images_rgb/image_88_rgb.jpg,images_tac/image_88_tac.jpg,"coarse, fabric, lined, bumpy"
images_rgb/image_1148_rgb.jpg,images_tac/image_1148_tac.jpg,"sewn, elastic, lined"
images_rgb/image_387_rgb.jpg,images_tac/image_387_tac.jpg,"woven, thick, granular"
images_rgb/image_3678_rgb.jpg,images_tac/image_3678_tac.jpg,"thick, splotchy"
images_rgb/image_2216_rgb.jpg,images_tac/image_2216_tac.jpg,"woven, deformable"
images_rgb/image_959_rgb.jpg,images_tac/image_959_tac.jpg,"lined, deformable"
images_rgb/image_4317_rgb.jpg,images_tac/image_4317_tac.jpg,"soft, lined, fabric"
images_rgb/image_4405_rgb.jpg,images_tac/image_4405_tac.jpg,"hard, smooth"
images_rgb/image_188_rgb.jpg,images_tac/image_188_tac.jpg,"soft, lined, fabric"
images_rgb/image_4227_rgb.jpg,images_tac/image_4227_tac.jpg,"glossy, woven, rubbery, flexible, round"
images_rgb/image_132_rgb.jpg,images_tac/image_132_tac.jpg,"hard, patterned"
images_rgb/image_329_rgb.jpg,images_tac/image_329_tac.jpg,"fuzzy, flat"
images_rgb/image_2478_rgb.jpg,images_tac/image_2478_tac.jpg,"uneven, woven"
images_rgb/image_1580_rgb.jpg,images_tac/image_1580_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_2692_rgb.jpg,images_tac/image_2692_tac.jpg,"fabric, lined"
images_rgb/image_3115_rgb.jpg,images_tac/image_3115_tac.jpg,"deformable, fabric"
images_rgb/image_4043_rgb.jpg,images_tac/image_4043_tac.jpg,"grainy, fabric, sewn"
images_rgb/image_2525_rgb.jpg,images_tac/image_2525_tac.jpg,"rubbery, deformable, wired, uneven"
images_rgb/image_3911_rgb.jpg,images_tac/image_3911_tac.jpg,"flat, hard"
images_rgb/image_1285_rgb.jpg,images_tac/image_1285_tac.jpg,"flat, hard"
images_rgb/image_3179_rgb.jpg,images_tac/image_3179_tac.jpg,"hard, smooth"
images_rgb/image_1193_rgb.jpg,images_tac/image_1193_tac.jpg,"plastic, lettered, glossy, deformable"
images_rgb/image_3148_rgb.jpg,images_tac/image_3148_tac.jpg,"lined, flat"
images_rgb/image_2625_rgb.jpg,images_tac/image_2625_tac.jpg,"lined, rough, cardboard, flat"
images_rgb/image_490_rgb.jpg,images_tac/image_490_tac.jpg,"hard, flat, smooth, splotchy"
images_rgb/image_1345_rgb.jpg,images_tac/image_1345_tac.jpg,"flat, splotchy"
images_rgb/image_2315_rgb.jpg,images_tac/image_2315_tac.jpg,"lined, fabric"
images_rgb/image_3228_rgb.jpg,images_tac/image_3228_tac.jpg,"soft, fabric, grainy, patterned"
images_rgb/image_2263_rgb.jpg,images_tac/image_2263_tac.jpg,"soft, lined, fabric"
images_rgb/image_744_rgb.jpg,images_tac/image_744_tac.jpg,"engraved, flat, hard"
images_rgb/image_3576_rgb.jpg,images_tac/image_3576_tac.jpg,"lined, smooth, fabric"
images_rgb/image_3742_rgb.jpg,images_tac/image_3742_tac.jpg,"sewn, elastic, lined, flat"
images_rgb/image_2932_rgb.jpg,images_tac/image_2932_tac.jpg,"creased, elastic, sewn"
images_rgb/image_1096_rgb.jpg,images_tac/image_1096_tac.jpg,"lined, fabric"
images_rgb/image_321_rgb.jpg,images_tac/image_321_tac.jpg,"hard, flat"
images_rgb/image_203_rgb.jpg,images_tac/image_203_tac.jpg,"soft, lined, fabric"
images_rgb/image_4211_rgb.jpg,images_tac/image_4211_tac.jpg,"woven, patterned, flexible, round"
images_rgb/image_2176_rgb.jpg,images_tac/image_2176_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_756_rgb.jpg,images_tac/image_756_tac.jpg,"plastic, hard, smooth"
images_rgb/image_3353_rgb.jpg,images_tac/image_3353_tac.jpg,"lined, flat"
images_rgb/image_2286_rgb.jpg,images_tac/image_2286_tac.jpg,"lined, fabric, soft"
images_rgb/image_1966_rgb.jpg,images_tac/image_1966_tac.jpg,"soft, lined, fabric"
images_rgb/image_938_rgb.jpg,images_tac/image_938_tac.jpg,"soft, fabric, lined"
images_rgb/image_2106_rgb.jpg,images_tac/image_2106_tac.jpg,"lined, fabric, soft"
images_rgb/image_1210_rgb.jpg,images_tac/image_1210_tac.jpg,"lined, soft, fabric"
images_rgb/image_4119_rgb.jpg,images_tac/image_4119_tac.jpg,"smooth, fabric, soft"
images_rgb/image_2117_rgb.jpg,images_tac/image_2117_tac.jpg,"lined, grooved, fabric"
images_rgb/image_1067_rgb.jpg,images_tac/image_1067_tac.jpg,"flexible, shiny"
images_rgb/image_1912_rgb.jpg,images_tac/image_1912_tac.jpg,"level, fibrous"
images_rgb/image_2059_rgb.jpg,images_tac/image_2059_tac.jpg,"patterned, coarse"
images_rgb/image_4_rgb.jpg,images_tac/image_4_tac.jpg,"fuzzy, soft, frayed"
images_rgb/image_3741_rgb.jpg,images_tac/image_3741_tac.jpg,"lined, deformable"
