url,tactile,caption,index
images_rgb/image_1154_rgb.jpg,images_tac/image_1154_tac.jpg,"soft, lined, fabric",1154
images_rgb/image_3827_rgb.jpg,images_tac/image_3827_tac.jpg,"sewn, flat, smooth, fabric",3827
images_rgb/image_2467_rgb.jpg,images_tac/image_2467_tac.jpg,"lined, grainy, fabric, flat",2467
images_rgb/image_1190_rgb.jpg,images_tac/image_1190_tac.jpg,"lined, deformable",1190
images_rgb/image_3103_rgb.jpg,images_tac/image_3103_tac.jpg,"soft, grainy, fabric, patterned",3103
images_rgb/image_263_rgb.jpg,images_tac/image_263_tac.jpg,"fabric, granular",263
images_rgb/image_1682_rgb.jpg,images_tac/image_1682_tac.jpg,"lined, deformable",1682
images_rgb/image_320_rgb.jpg,images_tac/image_320_tac.jpg,"grainy, flat",320
images_rgb/image_2973_rgb.jpg,images_tac/image_2973_tac.jpg,"fabric, smooth, elastic, lined",2973
images_rgb/image_3629_rgb.jpg,images_tac/image_3629_tac.jpg,"shiny, woven",3629
images_rgb/image_1204_rgb.jpg,images_tac/image_1204_tac.jpg,"plastic, deformable, light, transparent",1204
images_rgb/image_2524_rgb.jpg,images_tac/image_2524_tac.jpg,"grainy, fabric, soft",2524
images_rgb/image_2482_rgb.jpg,images_tac/image_2482_tac.jpg,"smooth, fabric",2482
images_rgb/image_1979_rgb.jpg,images_tac/image_1979_tac.jpg,"lined, fabric",1979
images_rgb/image_289_rgb.jpg,images_tac/image_289_tac.jpg,"hard, smooth, flat, wooden",289
images_rgb/image_3334_rgb.jpg,images_tac/image_3334_tac.jpg,"grainy, deformable",3334
images_rgb/image_3278_rgb.jpg,images_tac/image_3278_tac.jpg,"lined, grainy, fabric",3278
images_rgb/image_786_rgb.jpg,images_tac/image_786_tac.jpg,"flat, hard",786
images_rgb/image_24_rgb.jpg,images_tac/image_24_tac.jpg,"soft, fabric, deformable",24
images_rgb/image_724_rgb.jpg,images_tac/image_724_tac.jpg,"hard, flat, splotchy, smooth",724
images_rgb/image_4328_rgb.jpg,images_tac/image_4328_tac.jpg,"round, rubbery, glossy",4328
images_rgb/image_3995_rgb.jpg,images_tac/image_3995_tac.jpg,"fabric, smooth",3995
images_rgb/image_3709_rgb.jpg,images_tac/image_3709_tac.jpg,"fabric, granular",3709
images_rgb/image_688_rgb.jpg,images_tac/image_688_tac.jpg,"fabric, folded",688
images_rgb/image_2122_rgb.jpg,images_tac/image_2122_tac.jpg,"lined, fabric, soft, patterned, woven",2122
images_rgb/image_3362_rgb.jpg,images_tac/image_3362_tac.jpg,"lined, smooth, flat, hard",3362
images_rgb/image_2740_rgb.jpg,images_tac/image_2740_tac.jpg,"soft, fabric",2740
images_rgb/image_4101_rgb.jpg,images_tac/image_4101_tac.jpg,"soft, fabric",4101
images_rgb/image_3861_rgb.jpg,images_tac/image_3861_tac.jpg,"patterned, soft",3861
images_rgb/image_2363_rgb.jpg,images_tac/image_2363_tac.jpg,"hard, flat, patterned",2363
images_rgb/image_2729_rgb.jpg,images_tac/image_2729_tac.jpg,"wrinkly, fabric, soft",2729
images_rgb/image_763_rgb.jpg,images_tac/image_763_tac.jpg,"shiny, irregular",763
images_rgb/image_493_rgb.jpg,images_tac/image_493_tac.jpg,"flat, hard",493
images_rgb/image_1249_rgb.jpg,images_tac/image_1249_tac.jpg,"hard, splotchy, glossy",1249
images_rgb/image_190_rgb.jpg,images_tac/image_190_tac.jpg,"soft, grainy, fabric",190
images_rgb/image_2194_rgb.jpg,images_tac/image_2194_tac.jpg,"hard, flat",2194
images_rgb/image_2550_rgb.jpg,images_tac/image_2550_tac.jpg,"shiny, woven",2550
images_rgb/image_3915_rgb.jpg,images_tac/image_3915_tac.jpg,"woven, uneven",3915
images_rgb/image_1943_rgb.jpg,images_tac/image_1943_tac.jpg,"uneven, patterned",1943
images_rgb/image_12_rgb.jpg,images_tac/image_12_tac.jpg,"lined, fabric",12
images_rgb/image_703_rgb.jpg,images_tac/image_703_tac.jpg,"hard, flat, smooth",703
images_rgb/image_4170_rgb.jpg,images_tac/image_4170_tac.jpg,"hard, flat",4170
images_rgb/image_2121_rgb.jpg,images_tac/image_2121_tac.jpg,"hard, patterned",2121
images_rgb/image_1978_rgb.jpg,images_tac/image_1978_tac.jpg,"lined, fabric",1978
images_rgb/image_998_rgb.jpg,images_tac/image_998_tac.jpg,"glossy, woven, flexible",998
images_rgb/image_2580_rgb.jpg,images_tac/image_2580_tac.jpg,"coarse, patterned",2580
images_rgb/image_2238_rgb.jpg,images_tac/image_2238_tac.jpg,"lined, deformable",2238
images_rgb/image_3516_rgb.jpg,images_tac/image_3516_tac.jpg,"lined, fabric",3516
images_rgb/image_3372_rgb.jpg,images_tac/image_3372_tac.jpg,"creased, fabric, smooth",3372
images_rgb/image_1857_rgb.jpg,images_tac/image_1857_tac.jpg,"lined, grainy, creased, fabric",1857
images_rgb/image_2271_rgb.jpg,images_tac/image_2271_tac.jpg,"fabric, soft, lined",2271
images_rgb/image_2634_rgb.jpg,images_tac/image_2634_tac.jpg,"fabric, lined",2634
images_rgb/image_1964_rgb.jpg,images_tac/image_1964_tac.jpg,"fabric, blurry",1964
images_rgb/image_4153_rgb.jpg,images_tac/image_4153_tac.jpg,"shiny, deformable",4153
images_rgb/image_4202_rgb.jpg,images_tac/image_4202_tac.jpg,"lined, fabric",4202
images_rgb/image_1055_rgb.jpg,images_tac/image_1055_tac.jpg,"hard, rigid, glossy",1055
images_rgb/image_2802_rgb.jpg,images_tac/image_2802_tac.jpg,"soft, lined, fabric",2802
images_rgb/image_410_rgb.jpg,images_tac/image_410_tac.jpg,"patterned, uneven",410
images_rgb/image_817_rgb.jpg,images_tac/image_817_tac.jpg,"flat, grainy",817
images_rgb/image_43_rgb.jpg,images_tac/image_43_tac.jpg,"fabric, granular, coarse",43
images_rgb/image_4362_rgb.jpg,images_tac/image_4362_tac.jpg,"flat, hard",4362
images_rgb/image_4095_rgb.jpg,images_tac/image_4095_tac.jpg,"fabric, grainy, elastic",4095
images_rgb/image_802_rgb.jpg,images_tac/image_802_tac.jpg,"fabric, fluffy",802
images_rgb/image_893_rgb.jpg,images_tac/image_893_tac.jpg,"lined, fabric, grainy, sewn",893
images_rgb/image_518_rgb.jpg,images_tac/image_518_tac.jpg,"hard, splotchy, glossy",518
images_rgb/image_2636_rgb.jpg,images_tac/image_2636_tac.jpg,"fabric, deformable",2636
images_rgb/image_3939_rgb.jpg,images_tac/image_3939_tac.jpg,"fabric, elastic",3939
images_rgb/image_3491_rgb.jpg,images_tac/image_3491_tac.jpg,"soft, fabric",3491
images_rgb/image_1254_rgb.jpg,images_tac/image_1254_tac.jpg,"plastic, straight, smooth, glossy, deformable",1254
images_rgb/image_2058_rgb.jpg,images_tac/image_2058_tac.jpg,"uneven, patterned",2058
images_rgb/image_359_rgb.jpg,images_tac/image_359_tac.jpg,"fuzzy, soft",359
images_rgb/image_4116_rgb.jpg,images_tac/image_4116_tac.jpg,"fabric, deformable",4116
images_rgb/image_3703_rgb.jpg,images_tac/image_3703_tac.jpg,"smooth, fabric",3703
images_rgb/image_18_rgb.jpg,images_tac/image_18_tac.jpg,"lined, patterned, fabric",18
images_rgb/image_2673_rgb.jpg,images_tac/image_2673_tac.jpg,"flat, lined",2673
images_rgb/image_3841_rgb.jpg,images_tac/image_3841_tac.jpg,"soft, fabric, grainy, patterned",3841
images_rgb/image_2123_rgb.jpg,images_tac/image_2123_tac.jpg,"soft, lined, fabric, patterned, woven",2123
images_rgb/image_3130_rgb.jpg,images_tac/image_3130_tac.jpg,"lined, grainy, fabric",3130
images_rgb/image_4474_rgb.jpg,images_tac/image_4474_tac.jpg,"fabric, lined",4474
images_rgb/image_2561_rgb.jpg,images_tac/image_2561_tac.jpg,"soft, patterned, fabric",2561
images_rgb/image_1750_rgb.jpg,images_tac/image_1750_tac.jpg,"creased, lined, grainy, sewn, fabric",1750
images_rgb/image_1237_rgb.jpg,images_tac/image_1237_tac.jpg,"plastic, smooth, glossy",1237
images_rgb/image_656_rgb.jpg,images_tac/image_656_tac.jpg,"grainy, deformable",656
images_rgb/image_1364_rgb.jpg,images_tac/image_1364_tac.jpg,"soft, fabric",1364
images_rgb/image_2490_rgb.jpg,images_tac/image_2490_tac.jpg,"woven, shiny",2490
images_rgb/image_1642_rgb.jpg,images_tac/image_1642_tac.jpg,"hard, flat, smooth, splotchy",1642
images_rgb/image_3106_rgb.jpg,images_tac/image_3106_tac.jpg,"lined, fabric, sewn",3106
images_rgb/image_734_rgb.jpg,images_tac/image_734_tac.jpg,"round, flat, smooth, wooden, hard",734
images_rgb/image_1560_rgb.jpg,images_tac/image_1560_tac.jpg,"lined, patterned, woven",1560
images_rgb/image_1179_rgb.jpg,images_tac/image_1179_tac.jpg,"fabric, grooved",1179
images_rgb/image_1906_rgb.jpg,images_tac/image_1906_tac.jpg,"fabric, coarse",1906
images_rgb/image_403_rgb.jpg,images_tac/image_403_tac.jpg,"hard, splotchy, glossy",403
images_rgb/image_2621_rgb.jpg,images_tac/image_2621_tac.jpg,"soft, patterned, fabric",2621
images_rgb/image_1281_rgb.jpg,images_tac/image_1281_tac.jpg,"fabric, grainy, soft",1281
images_rgb/image_1638_rgb.jpg,images_tac/image_1638_tac.jpg,"lined, patterned, woven",1638
images_rgb/image_4125_rgb.jpg,images_tac/image_4125_tac.jpg,"flat, lined, precise",4125
images_rgb/image_3282_rgb.jpg,images_tac/image_3282_tac.jpg,"fabric, granular",3282
images_rgb/image_1768_rgb.jpg,images_tac/image_1768_tac.jpg,"patterned, stiff, precise",1768
images_rgb/image_1679_rgb.jpg,images_tac/image_1679_tac.jpg,"soft, fabric, lined, woven, patterned",1679
images_rgb/image_1073_rgb.jpg,images_tac/image_1073_tac.jpg,"uneven, patterned",1073
images_rgb/image_199_rgb.jpg,images_tac/image_199_tac.jpg,"soft, lined, fabric",199
images_rgb/image_4395_rgb.jpg,images_tac/image_4395_tac.jpg,"flat, hard, smooth",4395
images_rgb/image_988_rgb.jpg,images_tac/image_988_tac.jpg,"lined, creased, smooth, fabric",988
images_rgb/image_4011_rgb.jpg,images_tac/image_4011_tac.jpg,"fabric, layered, uneven",4011
images_rgb/image_3238_rgb.jpg,images_tac/image_3238_tac.jpg,"soft, fabric, patterned, grainy",3238
images_rgb/image_137_rgb.jpg,images_tac/image_137_tac.jpg,"deformable, grainy",137
images_rgb/image_4538_rgb.jpg,images_tac/image_4538_tac.jpg,"rubbery, deformable, wired, uneven",4538
images_rgb/image_416_rgb.jpg,images_tac/image_416_tac.jpg,"grainy, lined, fabric",416
images_rgb/image_866_rgb.jpg,images_tac/image_866_tac.jpg,"hard, smooth, flat, splotchy",866
images_rgb/image_3068_rgb.jpg,images_tac/image_3068_tac.jpg,"fabric, soft",3068
images_rgb/image_2697_rgb.jpg,images_tac/image_2697_tac.jpg,"flat, hard",2697
images_rgb/image_659_rgb.jpg,images_tac/image_659_tac.jpg,"soft, fabric",659
images_rgb/image_933_rgb.jpg,images_tac/image_933_tac.jpg,"hard, shiny",933
images_rgb/image_1677_rgb.jpg,images_tac/image_1677_tac.jpg,"fabric, deformable",1677
images_rgb/image_2034_rgb.jpg,images_tac/image_2034_tac.jpg,"creased, smooth",2034
images_rgb/image_3446_rgb.jpg,images_tac/image_3446_tac.jpg,"creased, smooth, fabric",3446
images_rgb/image_572_rgb.jpg,images_tac/image_572_tac.jpg,"soft, lined, fabric",572
images_rgb/image_2503_rgb.jpg,images_tac/image_2503_tac.jpg,"patterned, soft, fabric",2503
images_rgb/image_2152_rgb.jpg,images_tac/image_2152_tac.jpg,"uneven, patterned",2152
images_rgb/image_849_rgb.jpg,images_tac/image_849_tac.jpg,"lined, fuzzy, soft",849
images_rgb/image_3420_rgb.jpg,images_tac/image_3420_tac.jpg,"smooth, fabric",3420
images_rgb/image_1220_rgb.jpg,images_tac/image_1220_tac.jpg,"grainy, fabric",1220
images_rgb/image_1774_rgb.jpg,images_tac/image_1774_tac.jpg,"deformable, fabric",1774
images_rgb/image_3636_rgb.jpg,images_tac/image_3636_tac.jpg,"soft, grainy, fabric",3636
images_rgb/image_773_rgb.jpg,images_tac/image_773_tac.jpg,"flat, splotchy",773
images_rgb/image_1435_rgb.jpg,images_tac/image_1435_tac.jpg,"lined, fabric",1435
images_rgb/image_2701_rgb.jpg,images_tac/image_2701_tac.jpg,"lined, sewn, fabric, smooth",2701
images_rgb/image_2916_rgb.jpg,images_tac/image_2916_tac.jpg,"deformable, fabric",2916
images_rgb/image_1957_rgb.jpg,images_tac/image_1957_tac.jpg,"grainy, fabric",1957
images_rgb/image_660_rgb.jpg,images_tac/image_660_tac.jpg,"deformable, fuzzy",660
images_rgb/image_2057_rgb.jpg,images_tac/image_2057_tac.jpg,"hard, splotchy, flat, smooth",2057
images_rgb/image_845_rgb.jpg,images_tac/image_845_tac.jpg,"soft, fabric",845
images_rgb/image_4228_rgb.jpg,images_tac/image_4228_tac.jpg,"lined, thick",4228
images_rgb/image_3139_rgb.jpg,images_tac/image_3139_tac.jpg,"grainy, fabric",3139
images_rgb/image_1891_rgb.jpg,images_tac/image_1891_tac.jpg,"metallic, hard, shiny",1891
images_rgb/image_857_rgb.jpg,images_tac/image_857_tac.jpg,"lined, fluffy",857
images_rgb/image_2811_rgb.jpg,images_tac/image_2811_tac.jpg,"fabric, granular, soft",2811
images_rgb/image_3497_rgb.jpg,images_tac/image_3497_tac.jpg,"fabric, deformable",3497
images_rgb/image_2891_rgb.jpg,images_tac/image_2891_tac.jpg,"smooth, fabric",2891
images_rgb/image_2054_rgb.jpg,images_tac/image_2054_tac.jpg,"lined, deformable",2054
images_rgb/image_4100_rgb.jpg,images_tac/image_4100_tac.jpg,"soft, fabric",4100
images_rgb/image_1954_rgb.jpg,images_tac/image_1954_tac.jpg,"lined, grainy, fabric",1954
images_rgb/image_212_rgb.jpg,images_tac/image_212_tac.jpg,"coarse, spongy",212
images_rgb/image_1714_rgb.jpg,images_tac/image_1714_tac.jpg,"lined, grainy, fabric",1714
images_rgb/image_3552_rgb.jpg,images_tac/image_3552_tac.jpg,"uneven, fabric",3552
images_rgb/image_1683_rgb.jpg,images_tac/image_1683_tac.jpg,"lined, fabric",1683
images_rgb/image_142_rgb.jpg,images_tac/image_142_tac.jpg,"hard, splotchy, glossy",142
images_rgb/image_1849_rgb.jpg,images_tac/image_1849_tac.jpg,"metallic, hard, patterned",1849
images_rgb/image_4310_rgb.jpg,images_tac/image_4310_tac.jpg,"flat, lined",4310
images_rgb/image_834_rgb.jpg,images_tac/image_834_tac.jpg,"hard, patterned",834
images_rgb/image_3348_rgb.jpg,images_tac/image_3348_tac.jpg,"soft, grainy, patterned, fabric",3348
images_rgb/image_2867_rgb.jpg,images_tac/image_2867_tac.jpg,"lined, deformable",2867
images_rgb/image_3436_rgb.jpg,images_tac/image_3436_tac.jpg,"fabric, deformable",3436
images_rgb/image_3067_rgb.jpg,images_tac/image_3067_tac.jpg,"hard, flat, smooth",3067
images_rgb/image_3536_rgb.jpg,images_tac/image_3536_tac.jpg,"mesh, sewn",3536
images_rgb/image_1251_rgb.jpg,images_tac/image_1251_tac.jpg,"plastic, tough, grooved",1251
images_rgb/image_2622_rgb.jpg,images_tac/image_2622_tac.jpg,"grooved, hard",2622
images_rgb/image_1705_rgb.jpg,images_tac/image_1705_tac.jpg,"creased, fabric",1705
images_rgb/image_1414_rgb.jpg,images_tac/image_1414_tac.jpg,"lined, fabric, smooth",1414
images_rgb/image_1826_rgb.jpg,images_tac/image_1826_tac.jpg,"fuzzy, non-glossy",1826
images_rgb/image_1747_rgb.jpg,images_tac/image_1747_tac.jpg,"granular, fabric",1747
images_rgb/image_651_rgb.jpg,images_tac/image_651_tac.jpg,"hard, splotchy, glossy",651
images_rgb/image_325_rgb.jpg,images_tac/image_325_tac.jpg,"fluffy, soft",325
images_rgb/image_618_rgb.jpg,images_tac/image_618_tac.jpg,"hard, splotchy, smooth, flat",618
images_rgb/image_3330_rgb.jpg,images_tac/image_3330_tac.jpg,"lined, flat",3330
images_rgb/image_4231_rgb.jpg,images_tac/image_4231_tac.jpg,"woven, fabric, soft",4231
images_rgb/image_2528_rgb.jpg,images_tac/image_2528_tac.jpg,"hard, flat, smooth, splotchy",2528
images_rgb/image_3950_rgb.jpg,images_tac/image_3950_tac.jpg,"smooth, fabric",3950
images_rgb/image_2572_rgb.jpg,images_tac/image_2572_tac.jpg,"uneven, patterned",2572
images_rgb/image_1071_rgb.jpg,images_tac/image_1071_tac.jpg,"wooden, hard, smooth",1071
images_rgb/image_3569_rgb.jpg,images_tac/image_3569_tac.jpg,"flat, vague",3569
images_rgb/image_3617_rgb.jpg,images_tac/image_3617_tac.jpg,"flat, hard",3617
images_rgb/image_3778_rgb.jpg,images_tac/image_3778_tac.jpg,"fabric, soft, grainy, patterned",3778
images_rgb/image_2252_rgb.jpg,images_tac/image_2252_tac.jpg,"deformable, lined",2252
images_rgb/image_44_rgb.jpg,images_tac/image_44_tac.jpg,"lined, flat, fabric, patterned, sewn",44
images_rgb/image_4511_rgb.jpg,images_tac/image_4511_tac.jpg,"shiny, flexible",4511
images_rgb/image_1214_rgb.jpg,images_tac/image_1214_tac.jpg,"soft, fabric, uneven",1214
images_rgb/image_4468_rgb.jpg,images_tac/image_4468_tac.jpg,"shiny, flexible",4468
images_rgb/image_3014_rgb.jpg,images_tac/image_3014_tac.jpg,"flat, smooth, fabric",3014
images_rgb/image_1931_rgb.jpg,images_tac/image_1931_tac.jpg,"fabric, folded",1931
images_rgb/image_1707_rgb.jpg,images_tac/image_1707_tac.jpg,"deformable, lined",1707
images_rgb/image_2473_rgb.jpg,images_tac/image_2473_tac.jpg,"soft, grainy, fabric",2473
images_rgb/image_1110_rgb.jpg,images_tac/image_1110_tac.jpg,"soft, lined, fabric",1110
images_rgb/image_3530_rgb.jpg,images_tac/image_3530_tac.jpg,"fabric, blurry",3530
images_rgb/image_3820_rgb.jpg,images_tac/image_3820_tac.jpg,"lined, rough, fabric",3820
images_rgb/image_3589_rgb.jpg,images_tac/image_3589_tac.jpg,"lined, flat, hard",3589
images_rgb/image_3191_rgb.jpg,images_tac/image_3191_tac.jpg,"lined, fabric, grainy, flat",3191
images_rgb/image_69_rgb.jpg,images_tac/image_69_tac.jpg,"fabric, grainy",69
images_rgb/image_1508_rgb.jpg,images_tac/image_1508_tac.jpg,"fabric, deformable",1508
images_rgb/image_1213_rgb.jpg,images_tac/image_1213_tac.jpg,"fabric, deformable",1213
images_rgb/image_305_rgb.jpg,images_tac/image_305_tac.jpg,"soft, fuzzy, lined",305
images_rgb/image_3019_rgb.jpg,images_tac/image_3019_tac.jpg,"soft, lined, fabric",3019
images_rgb/image_2833_rgb.jpg,images_tac/image_2833_tac.jpg,"grainy, deformable",2833
images_rgb/image_892_rgb.jpg,images_tac/image_892_tac.jpg,"creased, lined, grainy, soft, fabric",892
images_rgb/image_1357_rgb.jpg,images_tac/image_1357_tac.jpg,"sewn, lined, grainy, fabric",1357
images_rgb/image_4079_rgb.jpg,images_tac/image_4079_tac.jpg,"hard, smooth",4079
images_rgb/image_1807_rgb.jpg,images_tac/image_1807_tac.jpg,"hard, splotchy, glossy",1807
images_rgb/image_3380_rgb.jpg,images_tac/image_3380_tac.jpg,"blurry, glossy",3380
images_rgb/image_514_rgb.jpg,images_tac/image_514_tac.jpg,"creased, lined, fabric, smooth",514
images_rgb/image_3614_rgb.jpg,images_tac/image_3614_tac.jpg,"woven, patterned",3614
images_rgb/image_235_rgb.jpg,images_tac/image_235_tac.jpg,"hard, splotchy, glossy",235
images_rgb/image_223_rgb.jpg,images_tac/image_223_tac.jpg,"lined, flat",223
images_rgb/image_3882_rgb.jpg,images_tac/image_3882_tac.jpg,"smooth, fabric",3882
images_rgb/image_552_rgb.jpg,images_tac/image_552_tac.jpg,"flat, hard",552
images_rgb/image_1840_rgb.jpg,images_tac/image_1840_tac.jpg,"blurry, smooth, fabric",1840
images_rgb/image_3815_rgb.jpg,images_tac/image_3815_tac.jpg,"smooth, fabric",3815
images_rgb/image_4320_rgb.jpg,images_tac/image_4320_tac.jpg,"soft, lined, fabric",4320
images_rgb/image_4297_rgb.jpg,images_tac/image_4297_tac.jpg,"lined, flat, smooth, wooden",4297
images_rgb/image_3870_rgb.jpg,images_tac/image_3870_tac.jpg,"grainy, deformable",3870
images_rgb/image_4491_rgb.jpg,images_tac/image_4491_tac.jpg,"uneven, smooth",4491
images_rgb/image_3136_rgb.jpg,images_tac/image_3136_tac.jpg,"fabric, coarse, striped",3136
images_rgb/image_888_rgb.jpg,images_tac/image_888_tac.jpg,"deformable, fabric",888
images_rgb/image_1976_rgb.jpg,images_tac/image_1976_tac.jpg,"soft, lined, fabric",1976
images_rgb/image_2276_rgb.jpg,images_tac/image_2276_tac.jpg,"woven, lined, patterned",2276
images_rgb/image_56_rgb.jpg,images_tac/image_56_tac.jpg,"lined, deformable",56
images_rgb/image_4552_rgb.jpg,images_tac/image_4552_tac.jpg,"wired, deformable, rubbery",4552
images_rgb/image_2033_rgb.jpg,images_tac/image_2033_tac.jpg,"fabric, soft",2033
images_rgb/image_3858_rgb.jpg,images_tac/image_3858_tac.jpg,"fabric, deformable, wired, uneven",3858
images_rgb/image_1718_rgb.jpg,images_tac/image_1718_tac.jpg,"soft, lined, fabric",1718
images_rgb/image_3770_rgb.jpg,images_tac/image_3770_tac.jpg,"soft, lined, fabric",3770
images_rgb/image_4517_rgb.jpg,images_tac/image_4517_tac.jpg,"rubbery, deformable, wired, uneven",4517
images_rgb/image_1238_rgb.jpg,images_tac/image_1238_tac.jpg,"uneven, lined, patterned",1238
images_rgb/image_1888_rgb.jpg,images_tac/image_1888_tac.jpg,"soft, fabric",1888
images_rgb/image_712_rgb.jpg,images_tac/image_712_tac.jpg,"hard, splotchy, smooth, flat",712
images_rgb/image_4165_rgb.jpg,images_tac/image_4165_tac.jpg,"lined, uneven",4165
images_rgb/image_635_rgb.jpg,images_tac/image_635_tac.jpg,"fabric, deformable",635
images_rgb/image_3658_rgb.jpg,images_tac/image_3658_tac.jpg,"hard, flat, smooth",3658
images_rgb/image_3753_rgb.jpg,images_tac/image_3753_tac.jpg,"elastic, lined, sewn",3753
images_rgb/image_1790_rgb.jpg,images_tac/image_1790_tac.jpg,"flat, hard",1790
images_rgb/image_2199_rgb.jpg,images_tac/image_2199_tac.jpg,"grooved, fabric",2199
images_rgb/image_4505_rgb.jpg,images_tac/image_4505_tac.jpg,"patterned, woven, stringy",4505
images_rgb/image_2342_rgb.jpg,images_tac/image_2342_tac.jpg,"lined, grainy, fabric, flat",2342
images_rgb/image_2274_rgb.jpg,images_tac/image_2274_tac.jpg,"fabric, deformable",2274
images_rgb/image_3316_rgb.jpg,images_tac/image_3316_tac.jpg,"fabric, granulated, patterned",3316
images_rgb/image_2475_rgb.jpg,images_tac/image_2475_tac.jpg,"shiny, woven",2475
images_rgb/image_4226_rgb.jpg,images_tac/image_4226_tac.jpg,"elastic, lined, woven, sewn",4226
images_rgb/image_4124_rgb.jpg,images_tac/image_4124_tac.jpg,"lined, flat",4124
images_rgb/image_3199_rgb.jpg,images_tac/image_3199_tac.jpg,"lined, grainy, fabric",3199
images_rgb/image_1460_rgb.jpg,images_tac/image_1460_tac.jpg,"hard, flat",1460
images_rgb/image_1999_rgb.jpg,images_tac/image_1999_tac.jpg,"rigid, uneven, lined",1999
images_rgb/image_3971_rgb.jpg,images_tac/image_3971_tac.jpg,"creased, cloth",3971
images_rgb/image_3231_rgb.jpg,images_tac/image_3231_tac.jpg,"soft, grainy, patterned, fabric",3231
images_rgb/image_3515_rgb.jpg,images_tac/image_3515_tac.jpg,"soft, fabric",3515
images_rgb/image_4304_rgb.jpg,images_tac/image_4304_tac.jpg,"rigid, uneven",4304
images_rgb/image_1654_rgb.jpg,images_tac/image_1654_tac.jpg,"fabric, patterned, woven",1654
images_rgb/image_3857_rgb.jpg,images_tac/image_3857_tac.jpg,"shiny, woven",3857
images_rgb/image_4437_rgb.jpg,images_tac/image_4437_tac.jpg,"hard, flat, smooth",4437
images_rgb/image_3603_rgb.jpg,images_tac/image_3603_tac.jpg,"fabric, lined",3603
images_rgb/image_1097_rgb.jpg,images_tac/image_1097_tac.jpg,"lined, fabric, soft",1097
images_rgb/image_3682_rgb.jpg,images_tac/image_3682_tac.jpg,"creased, lined, soft",3682
images_rgb/image_4196_rgb.jpg,images_tac/image_4196_tac.jpg,"rubbery, deformable, wired, uneven",4196
images_rgb/image_1130_rgb.jpg,images_tac/image_1130_tac.jpg,"lined, elastic",1130
images_rgb/image_1291_rgb.jpg,images_tac/image_1291_tac.jpg,"hard, rigid, patterned",1291
images_rgb/image_225_rgb.jpg,images_tac/image_225_tac.jpg,"soft, fabric",225
images_rgb/image_3871_rgb.jpg,images_tac/image_3871_tac.jpg,"patterned, fuzzy",3871
images_rgb/image_2065_rgb.jpg,images_tac/image_2065_tac.jpg,"soft, fabric",2065
images_rgb/image_248_rgb.jpg,images_tac/image_248_tac.jpg,"grainy, deformable",248
images_rgb/image_750_rgb.jpg,images_tac/image_750_tac.jpg,"metallic, hard, rigid",750
images_rgb/image_1745_rgb.jpg,images_tac/image_1745_tac.jpg,"soft, lined, fabric",1745
images_rgb/image_2008_rgb.jpg,images_tac/image_2008_tac.jpg,"lined, fabric",2008
images_rgb/image_3978_rgb.jpg,images_tac/image_3978_tac.jpg,"smooth, fabric, creased",3978
images_rgb/image_3301_rgb.jpg,images_tac/image_3301_tac.jpg,"hard, flat, smooth, lined",3301
images_rgb/image_736_rgb.jpg,images_tac/image_736_tac.jpg,"hard, flat",736
images_rgb/image_2314_rgb.jpg,images_tac/image_2314_tac.jpg,"grainy, lined",2314
images_rgb/image_2554_rgb.jpg,images_tac/image_2554_tac.jpg,"uneven, patterned",2554
images_rgb/image_2620_rgb.jpg,images_tac/image_2620_tac.jpg,"soft, fabric, lined",2620
images_rgb/image_2102_rgb.jpg,images_tac/image_2102_tac.jpg,"fuzzy, lined",2102
images_rgb/image_3147_rgb.jpg,images_tac/image_3147_tac.jpg,"soft, fabric",3147
images_rgb/image_3013_rgb.jpg,images_tac/image_3013_tac.jpg,"fabric, blurry",3013
images_rgb/image_2136_rgb.jpg,images_tac/image_2136_tac.jpg,"lined, patterned, woven",2136
images_rgb/image_3613_rgb.jpg,images_tac/image_3613_tac.jpg,"uneven, woven, stiff",3613
images_rgb/image_4020_rgb.jpg,images_tac/image_4020_tac.jpg,"lined, grainy, fabric",4020
images_rgb/image_3036_rgb.jpg,images_tac/image_3036_tac.jpg,"soft, lined, fabric",3036
images_rgb/image_3235_rgb.jpg,images_tac/image_3235_tac.jpg,"lined, flat, hard, smooth",3235
images_rgb/image_4237_rgb.jpg,images_tac/image_4237_tac.jpg,"sewn, elastic, straight, lined",4237
images_rgb/image_2226_rgb.jpg,images_tac/image_2226_tac.jpg,"soft, lined, fabric",2226
images_rgb/image_1902_rgb.jpg,images_tac/image_1902_tac.jpg,"lined, fabric",1902
images_rgb/image_1288_rgb.jpg,images_tac/image_1288_tac.jpg,"stiff, clear, transparent",1288
images_rgb/image_1080_rgb.jpg,images_tac/image_1080_tac.jpg,"glossy, hard, smooth, plastic",1080
images_rgb/image_1820_rgb.jpg,images_tac/image_1820_tac.jpg,"hard, splotchy, glossy",1820
images_rgb/image_578_rgb.jpg,images_tac/image_578_tac.jpg,"patterned, uneven, metallic",578
images_rgb/image_1656_rgb.jpg,images_tac/image_1656_tac.jpg,"soft, lined, fabric, woven, patterned",1656
images_rgb/image_1909_rgb.jpg,images_tac/image_1909_tac.jpg,"lined, grainy, fabric, flat",1909
images_rgb/image_1991_rgb.jpg,images_tac/image_1991_tac.jpg,"lined, granular, fabric",1991
